,Name,email,new
724,DHR HOLDING INDIA PVT LTD,Ar.india@sciex.com,TRUE
725,DHR HOLDING INDIA PVT LTD,Munmun.Upadhyay@leicabiosystems.com,FALSE
726,DHR HOLDING INDIA PVT LTD,Milap.Ray@leicabiosystems.com,FALSE
727,DHR HOLDING INDIA PVT LTD,Sm.Natraj@leicabiosystems.com,FALSE
728,DHR HOLDING INDIA PVT LTD,Aalhad.Abhyankar@sciex.com,FALSE
729,DHR HOLDING INDIA PVT LTD,Deepika.Chauhan@sciex.com,FALSE
730,DHR HOLDING INDIA PVT LTD,Sm.Nataraj@leicabiosystems.com,FALSE
731,DHYAN VENTURES,accounts@dhyanventures.com,TRUE
732,DHYAN VENTURES,info@dhyanventures.com,TRUE
733,DIGIPROTEK CONSULTING,malini@digiprotek.com,TRUE
734,DIGIPROTEK CONSULTING,pravin@digiprotek.com,TRUE
735,DIGIPROTEK CONSULTING,srini.iyer@digiprotek.com,TRUE
736,DIGIPROTEK CONSULTING,yamuna.iyer@digiprotek.com,TRUE
737,DIGITAL INSTRUMENTS AND CONTROL,SHEKARBS@DICSGLOBAL.COM,FALSE
738,DIGITAL INSTRUMENTS AND CONTROL,chennai@dicsglobal.com,FALSE
739,DISTEK INC,sachin@cspl.in,FALSE
740,DISTEK INC,bang@cspl.in,FALSE
741,DISTEK INC,palani@cspl.in,FALSE
742,DORMAKABA INDIA PRIVATE LTD.,sachin.kotian@dormakaba.com,TRUE
743,DORMAKABA INDIA PRIVATE LTD.,tamilarasi.v@dormakaba.com,TRUE
744,DRAEGER SAFETY INDIA,Mani.Murugesan@draeger.com,TRUE
745,DRAEGER SAFETY INDIA,Praveen.Reddy@draeger.com,TRUE
746,DRAWCANS (P) LIMITED,factory@drawcans.com,TRUE
747,DRAWCANS (P) LIMITED,office@drawcans.com,TRUE
748,DSS IMAGETECH PVT.LTD,sridhar@dssimage.com,TRUE
749,DSS IMAGETECH PVT.LTD,praveen.nagavi@dssimage.com,TRUE
750,DSS TAKARA BIO INDIA PVT LTD,anil_hs@dsstakarabio.com,TRUE
751,DSS TAKARA BIO INDIA PVT LTD,prasad_selvarajan@dsstakarabio.com,TRUE
752,DSS TAKARA BIO INDIA PVT LTD,dssimage@vsnl.com,TRUE
753,DSS TAKARA BIO INDIA PVT LTD,anand_kumar@dsstakarabio.com,TRUE
754,DSS TAKARA BIO INDIA PVT LTD,kumar_raju@dsstakarabio.com,TRUE
755,DUN AND BRADSTREET INFORMATION,tiwaryn@dnb.com,FALSE
756,DUN AND BRADSTREET INFORMATION,JohnR@DNB.com,FALSE
757,DWARAKA ENGINEERING,deepadwarakaeng@gmail.com,TRUE
758,DWARAKA ENGINEERING,priyadarshinidwaraka22@gmail.com,TRUE
759,DWARAKA ENGINEERING,dwarakaeng04@gmail.com,TRUE
760,DWARAKA ENGINEERING,rajathidwaraka22@gmail.com,TRUE
761,DYNA FILTERS PRIVATE LIMITED,sales@dynafilters.com,TRUE
762,DYNA FILTERS PRIVATE LIMITED,mukund@dynafilters.com,TRUE
763,DYNA FILTERS PRIVATE LIMITED,dynafilt@vsnl.com,TRUE
764,DYNARX TECHNOLOGY (INDIA) LTD,abhilash@dynarx.com,TRUE
765,DYNARX TECHNOLOGY (INDIA) LTD,girish.d@dynarx.com,TRUE
766,EATON POWER QUALITY PVT. LTD.,silambarasanselvam@eaton.com,TRUE
767,EATON POWER QUALITY PVT. LTD.,asravinshankar@eaton.com,TRUE
768,EDGE SOLUTIONS,salesblr@edgesolutionsindia.com,TRUE
769,EDGE SOLUTIONS,suma@edgesolutionsindia.com,TRUE
770,EDGE SOLUTIONS,gururaja@edgesolutionsindia.com,TRUE
771,EDGE SOLUTIONS,venugopal@edgesolutionsindia.com,TRUE
772,EDGE SOLUTIONS,info@edgesolutionsindia.com,TRUE
773,EDUCATIONAL BOOK CENTRE,fr@ebcmumbai.com,FALSE
774,EDUCATIONAL BOOK CENTRE,info@ebcmumbai.com,FALSE
775,EDUCATIONAL BOOK CENTRE,gb@ebcmumbai.com,FALSE
776,EF SITE TECHNOLOGIES PVT LTD,manju@ef-india.com,TRUE
777,EF SITE TECHNOLOGIES PVT LTD,NAGESH@EF-INDIA.COM,TRUE
778,EF SITE TECHNOLOGIES PVT LTD,RAVI@EF-INDIA.COM,TRUE
779,EF SITE TECHNOLOGIES PVT LTD,MADHU@EF-INDIA.COM,TRUE
780,ELECTROLAB (INDIA) PRIVATE LIMITED,pharmaquote@electrolabgroup.com,TRUE
781,ELECTROLAB (INDIA) PRIVATE LIMITED,subhasis.pradhan@electrolabgroup.com,TRUE
782,ELECTROLAB (INDIA) PRIVATE LIMITED,sales@electrolabgroup.com,TRUE
783,ELECTROLAB (INDIA) PRIVATE LIMITED,krishna.poojari@electrolabgroup.com,TRUE
784,ELECTROLAB (INDIA) PRIVATE LIMITED,admin@electrolanindia.com,FALSE
785,ELECTROLAB (INDIA) PVT LTD,vikasg@electrolabindia.com,TRUE
786,ELECTROLAB (INDIA) PVT LTD,sales@electrolabgroup.com,TRUE
787,ELECTROLAB (INDIA) PVT LTD,assurance@electrolabgroup.com,TRUE
788,ELECTROLAB (INDIA) PVT LTD,sushant.waykar@electrolabgroup.com,TRUE
789,ELECTROLAB (INDIA) PVT LTD,nagendra.rao@electrolabgroup.com,TRUE
790,ELECTROLAB (INDIA) PVT LTD,pharmaquote@electrolabgroup.com,TRUE
791,ELECTROLAB (INDIA) PVT LTD,soju.shaji@electrolabgroup.com,TRUE
792,ELECTROLAB (INDIA) PVT LTD,aby.mathew@electrolabgroup.com,TRUE
793,ELECTROTEK STATIC CONTROLS PVT LTD,sales@electrotek.co.in,TRUE
794,ELECTROTEK STATIC CONTROLS PVT LTD,shankartk@electrotek.co.in,TRUE
795,ELEMENTAR INDIA PVT LTD,info-india@elementar.com,TRUE
796,ELEMENTAR INDIA PVT LTD,narasimha.murthy@elementar.co.in,TRUE
797,Elmeasure India,Vinod@elmeasure.com,TRUE
798,Elmeasure India,ramana@elmeasure.com,TRUE
799,Elmeasure India,venkateswararao.g@elmeasure.com,TRUE
800,EMERSON PROCESS MANAGEMENT,N.Byregowda@Emerson.com,TRUE
801,EMERSON PROCESS MANAGEMENT,mahesh.borale@emerson.com,TRUE
802,EMERSON PROCESS MANAGEMENT,Pradeep.Sawant@emerson.com,TRUE
803,EMERSON PROCESS MANAGEMENT,Ashish.Dubey@Emerson.com,TRUE
804,EMERSON PROCESS MANAGEMENT,Prashant.Jadge@Emerson.com,TRUE
805,EMERSON PROCESS MANAGEMENT,Samiulla.Khan@Emerson.com,TRUE
806,EMERSON PROCESS MANAGEMENT,Sivanandham.MNG@Emerson.com,TRUE
807,EMERSON PROCESS MANAGEMENT,karthikeyan.kannan@emerson.com,TRUE
808,EMERSON PROCESS MANAGEMENT,shankarganesh.v@Emerson.com,TRUE
809,EMERSON PROCESS MANAGEMENT,EPMCL.Service@Emerson.com,TRUE
810,EMERSON PROCESS MANAGEMENT,gopikrishnan.n@emerson.com,TRUE
811,EMERSON PROCESS MANAGEMENT,Parthiban.KJ@Emerson.com,TRUE
812,EMERSON PROCESS MANAGEMENT,subramanian.g@emerson.com,TRUE
813,ENACO SAFETY PRODUCTS PRIVATE,accounts@enaco.in,TRUE
814,ENACO SAFETY PRODUCTS PRIVATE,sales@enaco.in,TRUE
815,ENDPOINTS NEWS MEDIA COMPANY,dawn@endpointsnews.com,TRUE
816,ENDPOINTS NEWS MEDIA COMPANY,subscriptions@endpointsnews.com,TRUE
817,ENDRESS HAUSER INDIA PVT LIMITED,subash.nambisan@endress.com,TRUE
818,ENDRESS HAUSER INDIA PVT LIMITED,vijaya.parvathareddy@in.endress.com,TRUE
819,ENDRESS HAUSER INDIA PVT LIMITED,shrishail.chougala@endress.com,TRUE
820,Enstrapp IT Solutions Pvt Ltd,deepak.gantala@enstrapp.com,TRUE
821,Enstrapp IT Solutions Pvt Ltd,Srinadh.Varma@enstrapp.com,TRUE
822,Envigo RMS B.V,saskia.ripke@envigo.com,TRUE
823,Envigo RMS B.V,wendy.wijnhoven@envigo.com,TRUE
824,Envigo RMS B.V,RMSACCOUNTS@ENVIGO.COM,TRUE
825,Envigo RMS B.V,GRAZIELLA.OLIVA@ENVIGO.COM,TRUE
826,Epichem Pty Ltd,sales@epichem.com.au,TRUE
827,Epichem Pty Ltd,mathew.hall@epichem.com.au,TRUE
828,Epichem Pty Ltd,karen.breese@epichem.com.au,TRUE
829,EPPENDORF INDIA PRIVATE LIMITED,CHETHAN.MA@EPPENDORF.CO.IN,TRUE
830,EPPENDORF INDIA PRIVATE LIMITED,Poorvishri.R@eppendorf.co.in,TRUE
831,EPPENDORF INDIA PRIVATE LIMITED,Arya.C@eppendorf.co.in,TRUE
832,EPPENDORF INDIA PRIVATE LIMITED,Madhaiyan.PK@eppendorf.co.in,TRUE
833,EPPENDORF INDIA PRIVATE LIMITED,ramesh.bs@eppendorf.co.in,TRUE
834,EPPENDORF INDIA PRIVATE LIMITED,srinivas.v@eppedorf.co.in,FALSE
835,EPPENDORF INDIA PRIVATE LIMITED,Hareesha.be@eppendorf.co.in,TRUE
836,EPPENDORF INDIA PRIVATE LIMITED,Anandmurthy.S@eppendorf.co.in,TRUE
837,EQUILIBRIO COMERCIO DE PRODUTOS,claudia.sola@equilibrioinova.com.br,TRUE
838,EQUILIBRIO COMERCIO DE PRODUTOS,mario@visanco.com.br,FALSE
839,EQUILIBRIO COMERCIO DE PRODUTOS,yuri@equilibrioinova.com.br,TRUE
840,EQUIPMENT FABRICATORS,nagesh@ef-india.com,FALSE
841,EQUIPMENT FABRICATORS,porus@ef-india.com,FALSE
842,EQUIPMENT FABRICATORS,ravi@ef-india.com,FALSE
843,EQUITRON MEDICA PRIVATE LIMITED,sales_d@medicalinstrument.com,TRUE
844,EQUITRON MEDICA PRIVATE LIMITED,csd@medicainstrument.com,TRUE
845,EQUITRON MEDICA PRIVATE LIMITED,bkoffice@medicainstrument.com,TRUE
846,ER TOURS PRIVATE LIMITED,info@ertpl.com,TRUE
847,ER TOURS PRIVATE LIMITED,arun.kumar107@biocon.com,FALSE
848,ER TOURS PRIVATE LIMITED,Vijay.Vishwanath@biocon.com,FALSE
849,ERNST & YOUNG LLP,naveen.nadella@in.ey.com,FALSE
850,ERNST & YOUNG LLP,thomas.mathew@in.ey.com,FALSE
851,ERNST & YOUNG LLP,ricky.tanna@in.ey.com,FALSE
852,ESCO BIOTECH PVT. LTD,blrservice@escobiotech.in,TRUE
853,ESCO BIOTECH PVT. LTD,sunil@escobiotech.in,TRUE
854,ESCO BIOTECH PVT. LTD,sriram@escobiotech.in,TRUE
855,ESHWARI  FABRICATORS & ENGINEERING,info.efab@gmail.com,FALSE
856,ESHWARI  FABRICATORS & ENGINEERING,accounts@efabe.co.in,FALSE
857,ESHWARI ENTERPRISES,eshwari.senthil@rediffmail.com,TRUE
858,ESHWARI ENTERPRISES,eshwarienterprises23@gmail.com,TRUE
859,Espee Biopharma and Finechem LLC,swapnil@espeeusa.com,TRUE
860,Espee Biopharma and Finechem LLC,pratik@espeeusa.com,TRUE
861,Espee Biopharma and Finechem LLC,ruchi@espeeusa.com,TRUE
862,ESSAE TERAOKA,sbck@essae.com,TRUE
863,ESSAE TERAOKA,bscadmin2@essae.com,TRUE
864,ESSAE TERAOKA PVT LTD,info@essae.com,TRUE
865,ESSAE TERAOKA PVT LTD,gskp@essae.com,TRUE
866,ESSAE TERAOKA PVT LTD,bscadmin2@essae.com,TRUE
867,EUROFINS ANALYTICAL SERVICES,ArchanaTN@eurofins.com,TRUE
868,EUROFINS ANALYTICAL SERVICES,VijayReddy@eurofins.com,TRUE
869,EUROFINS ANALYTICAL SERVICES,SuthanP@eurofins.com,TRUE
870,EUROFINS ANALYTICAL SERVICES,AkshayKumarBN@eurofins.com,TRUE
871,EUROFINS GENOMICS INDIA PVT LTD,MoulaHussain@eurofins.com,TRUE
872,EUROFINS GENOMICS INDIA PVT LTD,sujeetkumar@eurofins.com,TRUE
873,EUROFINS GENOMICS INDIA PVT LTD,oligoindia@eurofins.com,TRUE
874,EURONICS INDUSTRIES PRIVATE,in@euronics.co.in,TRUE
875,EURONICS INDUSTRIES PRIVATE,payments@euronics.co.in,TRUE
876,EURONICS INDUSTRIES PRIVATE,blrsales@euronics.co.in,TRUE
877,EURONICS INDUSTRIES PRIVATE,rizwan@euronics.co.in,TRUE
878,EURONICS INDUSTRIES PRIVATE,blr@euronics.co.in,TRUE
879,EURONICS INDUSTRIES PRIVATE,praveen.kumar@biocon.com,FALSE
880,EVERON LIFE SCIENCES,info@everonlife.com,TRUE
881,EVERON LIFE SCIENCES,vs.narayanan@everonlife.com,TRUE
882,EVERON LIFE SCIENCES,orders@everonlife.com,TRUE
883,EVERON LIFE SCIENCES,dispatches@everonlife.com,TRUE
884,EVONIK CATALYSTS INDIA PRIVATE,pradip.hosangadi@evonik.com,TRUE
885,EVONIK CATALYSTS INDIA PRIVATE,preetam.heddurshetti@evonik.com,TRUE
886,EVONIK CATALYSTS INDIA PRIVATE,shreya.parab@evonik.com,TRUE
887,EVONIK CATALYSTS INDIA PRIVATE,namita.kamble@evonik.com,TRUE
888,EVONIK INDIA PVT. LTD.,haritha.kunaparaju@evonik.com,TRUE
889,EVONIK INDIA PVT. LTD.,ruchir.shah@evonik.com,TRUE
890,EXPEDITORS INTL INDIA,Ramashankar.S@expeditors.com,TRUE
891,EXPEDITORS INTL INDIA,hasmitha.nayak@expeditors.com,TRUE
892,EXPORA DATABASE CONSULTING,rathna@edcs.co.in,FALSE
893,EXPORA DATABASE CONSULTING,pkumar@edcs.co.in,FALSE
894,EXPORA DATABASE CONSULTING,venkatesh@edcs.co.in,FALSE
895,EXPORA DATABASE CONSULTING,nvijay@edcs.co.in,FALSE
896,FAINGER LESER VALVES,gorakhnath.devkule@leser.co.in,TRUE
897,FAINGER LESER VALVES,prasanna.kotegar@leser.co.in,TRUE
898,FAINGER LESER VALVES,neha.walaskar@leser.co.in,TRUE
899,FAUSKE & ASSOCIATES,Accounting@Fauske.com,TRUE
900,FAUSKE & ASSOCIATES,ALorenz@fauske.com,TRUE
901,FCHEMICALS LIMITED,hypeng@fchemicals.com,TRUE
902,FCHEMICALS LIMITED,hqliang@fchemicals.com,TRUE
903,FESTO INDIA PRIVATE LIMITED,finance.in@festo.com,TRUE
904,FESTO INDIA PRIVATE LIMITED,sales.in@festo.com,TRUE
905,FESTO INDIA PRIVATE LIMITED,prashant.chillal@festo.com,TRUE
906,"Finesse Solutions, Inc.",manjunath.p@thermofisher.com,FALSE
907,"Finesse Solutions, Inc.",Vishal.Jahagirdar@finesse.com,TRUE
908,"Finesse Solutions, Inc.",ann.bermudez@thermofisher.com,FALSE
909,"Finesse Solutions, Inc.",reshma.mr@thermofisher.com,FALSE
910,"Finesse Solutions, Inc.",BPGSASERVICE@thermofisher.com,FALSE
911,"Finesse Solutions, Inc.",deepu.nair@thermofisher.com,FALSE
912,"Finesse Solutions, Inc.",jagadeeshreddy.m@thermofisher.com,FALSE
913,First Source Laboratory Solutions L,support@firstsourcels.com,TRUE
914,First Source Laboratory Solutions L,shashi@lcgcindia.com,TRUE
915,FIRSTSOURCE LABORATORY,crm@firstsourcels.com,TRUE
916,FIRSTSOURCE LABORATORY,murali@firstsourcels.com,TRUE
917,FIRSTSOURCE LABORATORY,sudhakar@firstsourcels.com,TRUE
918,FIRSTSOURCE LABORATORY,bd@firstsourcels.comz,TRUE
919,FIRSTSOURCE LABORATORY,Suresh@lcgc.com,FALSE
920,FLAMBERGE SERVICES PVT LTD,enquiry@flamberge.co.in,TRUE
921,FLAMBERGE SERVICES PVT LTD,venkateshpr@flamberge.in,TRUE
922,FLEXO TECH PRODUCTS,marketing@flexotechproducts.in,TRUE
923,FLEXO TECH PRODUCTS,sales@flexotechproducts.in,TRUE
924,FLEXO TECH PRODUCTS,vasanthkumar@flexotechproducts.in,TRUE
925,FLOWSERVE SANMAR PVT. LTD.,MSM3@SANMARGROUP.COM,TRUE
926,FLOWSERVE SANMAR PVT. LTD.,MM49@sanmargroup.com,TRUE
927,FLOWSERVE SANMAR PVT. LTD.,gdk1@sanmargroup.com,TRUE
928,FLOWTECH ENGINEERS,info@flowtechengrs.com,TRUE
929,FLOWTECH ENGINEERS,chennai@flowtech.in,TRUE
930,FLOWTECH ENGINEERS,kvenkatesh@flowtech.in,TRUE
931,FLOWTECH ENGINEERS,SALES@FLOWTECHENGRS.COM,TRUE
932,FLUIDTECQ PNEUMATICS,FLUIDTECQSALES2@GMAIL.COM,TRUE
933,FLUIDTECQ PNEUMATICS,hemalmehta@fluidtecq.com,TRUE
934,FOCUSU ENGAGE INDIA,HELLO@FOCUSU.COM,TRUE
935,FOCUSU ENGAGE INDIA,kiran@focusu.com,TRUE
936,FORBES MARSHALL,SKRISHNAMOHAN@FORBESMARSHALL.COM,TRUE
937,FORBES MARSHALL,sachinshetty@forbesmarshall.com,TRUE
938,FORBES MARSHALL,adeoras@forbesmarshall.com,TRUE
939,FORBES MARSHALL PVT LTD,collections@forbesmarshall.com,TRUE
940,FORBES MARSHALL PVT LTD,ksrcomm@forbesmarshall.com,TRUE
941,FORBES MARSHALL PVT LTD,sachinshetty@forbesmarshall.com,TRUE
942,FORBES MARSHALL PVT LTD,smathew@forbesmarshall.com,TRUE
943,FORBES MARSHALL PVT LTD,adeoras@forbesmarshall.com,TRUE
944,FORBES MARSHALL PVT LTD.,bangaloreseg@forbesmarshall.com,TRUE
945,FORBES MARSHALL PVT LTD.,smathew@forbesmarshall.com,TRUE
946,FORBES MARSHALL PVT LTD.,sachinshetty@forbesmarshall.com,TRUE
947,FORESIGHT SOFTWARE,neeraja@foresightho.com,TRUE
948,FORESIGHT SOFTWARE,sales@foresightho.com,TRUE
949,FORESIGHT SOFTWARE,vinodkumar@foresightho.com,TRUE
950,FORESIGHT SOFTWARE,commvault_support@foresightho.com,TRUE
951,FREUDENBERG FILTRATION TECHNOLOGIES,cs.cleanroom@freudenberg-filter.com,TRUE
952,FREUDENBERG FILTRATION TECHNOLOGIES,Praveen.Yalamati@freudenberg-filter.com,TRUE
953,FRONTIER BUSINESS SYSTEMS PVT LTD,rajesh.ks@frontier.in,TRUE
954,FRONTIER BUSINESS SYSTEMS PVT LTD,ragothaman.ns@frontier.in,TRUE
955,FRONTIER BUSINESS SYSTEMS PVT LTD,Ramesh@frontier.in,TRUE
956,FRONTIER BUSINESS SYSTEMS PVT LTD,sreenivasa.r@frontier.in,TRUE
957,FUJIFILM IRVINE,FISITMREQUEST@FUJIFILM.COM,TRUE
958,FUJIFILM IRVINE,ASINGHAL@IRVINESCI.COM,TRUE
959,G.K ENGINEERING SYSTEMS,gkengineeringsystems@gmail.com,TRUE
960,G.K ENGINEERING SYSTEMS,bijukgeorge.gkes@gmail.com,FALSE
961,GA INTERNATIONAL INC,irene.armenteros@ga-international.com,TRUE
962,GA INTERNATIONAL INC,domenic.dipaola@ga-international.com,TRUE
963,GAIL GAS LIMITED,gglbr-industrial@gail.co.in,TRUE
964,GAIL GAS LIMITED,selvakumar.g@gail.co.in,TRUE
965,GAIL GAS LIMITED,mramteke@gail.co.in,TRUE
966,GAIL GAS LIMITED,bejoyr@gail.co.in,TRUE
967,GAIL GAS LIMITED,dharmendra@gail.co.in,TRUE
968,GAIL GAS LIMITED,vinay@gail.co.in,TRUE
969,GAIL GAS LIMITED,prashant.verma@gail.co.in,TRUE
970,GARDNER DENVER ENGINEERED,welch.in@irco.com,FALSE
971,GARDNER DENVER ENGINEERED,prakash.sharma@gardnerdenver.com,TRUE
972,GAUGES BOURDON INDIA PVT. LTD.,gicmumbai@general-gauges.com,TRUE
973,GAUGES BOURDON INDIA PVT. LTD.,gicreg@general-gauges.com,TRUE
974,GAVISHKAR PAINTS AND,gavishkarpaints.contractors@gmail.com,TRUE
975,GAVISHKAR PAINTS AND,sharma.abhishek1890@gmail.com,FALSE
976,GEA WESTFALIA SEPARATOR INDIA,Yogesh.ds@gea.com,TRUE
977,GEA WESTFALIA SEPARATOR INDIA,sudha.seshadri@gea.com,TRUE
978,GEA WESTFALIA SEPARATOR INDIA,sujatha.ganesh@gea.com,TRUE
979,GEA WESTFALIA SEPARATOR INDIA,Upesh.Yadav@gea.com,TRUE
980,GEA WESTFALIA SEPARATOR INDIA,Annappa.N@gea.com,TRUE
981,GEA WESTFALIA SEPARATOR INDIA,rajeev.verma@gea.com,TRUE
982,GEA WESTFALIA SEPARATOR INDIA,Jaya.Singh@gea.com,TRUE
983,"GENEMED SYNTHESIS, INC",drj@genemedsyn.com,TRUE
984,"GENEMED SYNTHESIS, INC",service@genemedsyn.com,TRUE
985,GENETIX BIOTECH ASIA  LIMITED,info@genetixbiotech.com,TRUE
986,GENETIX BIOTECH ASIA  LIMITED,ishtkar@genetixbiotech.com,TRUE
987,GENETIX BIOTECH ASIA  LIMITED,kshah@genetixbiotech.com,TRUE
988,GENETIX BIOTECH ASIA LIMITED,info@genetixbiotech.com,TRUE
989,GENETIX BIOTECH ASIA LIMITED,sanjay@genetixbiotech.com,TRUE
990,GENETIX BIOTECH ASIA LIMITED,kshah@genetixbiotech.com,TRUE
991,GENEX INDIA BIOSCIENCE PVT LTD,siva@genexindia.net,TRUE
992,GENEX INDIA BIOSCIENCE PVT LTD,info@genexindia.net,TRUE
993,GENEX INDIA BIOSCIENCE PVT LTD,order@genexindia.net,TRUE
994,GENEX INDIA BIOSCIENCE PVT LTD,info@genexindia.com,TRUE
995,GENNEXT SCIENTIFIC,gennextscientific@gmail.com,TRUE
996,GENNEXT SCIENTIFIC,gennextitsolutions@yahoo.com,TRUE
997,GENOMIC SCIENTIFIC,sales@genomicscientific.com,TRUE
998,GENOMIC SCIENTIFIC,accounts@genomicscientific.com,TRUE
999,GENTECH MARKETING AND,gentechmd@yahoo.com,TRUE
1000,GENTECH MARKETING AND,vineet@gentechmd.com,TRUE
1001,GEOFLUID PROCESSORS PVTLTD.,archana.s@geofluid.com,TRUE
1002,GEOFLUID PROCESSORS PVTLTD.,dattaram.m@geofluid.com,TRUE
1003,GILA LABORATORIES PVT LTD,amarnath@gilalabs.com,TRUE
1004,GILA LABORATORIES PVT LTD,info@gilalabs.com,TRUE
1005,GILA LABORATORIES PVT LTD,gila@airtelmail.in,TRUE
1006,GLOBAL CHEMIE,bhaven@globalchemie.in,TRUE
1007,GLOBAL CHEMIE,Globalchemie@gmail.com,TRUE
1008,Global Data UK Ltd,ASHEPHERD@GLOBALDATA.COM,TRUE
1009,Global Data UK Ltd,Saief.Kazmi@globaldata.com,TRUE
1010,Global Life Sciences Solutions,ankita.ghosal@cytiva.com,FALSE
1011,Global Life Sciences Solutions,navya.b.n@cytiva.com,FALSE
1012,Global Life Sciences Solutions,Vinod.k.sathyanarayana@cytiva.com,FALSE
1013,Global Life Sciences Solutions,Manoj.j@cytiva.com,FALSE
1014,Global Life Sciences Solutions,triveni.cs@cytiva.com,FALSE
1015,Global Life Sciences Solutions,panna.aich@cytiva.com,FALSE
1016,Global Life Sciences Solutions,beena.goh@cytiva.com,FALSE
1017,Global Life Sciences Solutions,imran.rashid@cytiva.com,FALSE
1018,Global Life Sciences Solutions,hitakshi.singh@cytiva.com,FALSE
1019,GLOBAL TECHNOLOGIES,mglobaltech@gmail.com,TRUE
1020,GLOBAL TECHNOLOGIES,chandrasglobal@gmail.com,TRUE
1021,GODREJ AND BOYCE MFG CO LTD,gsunil@godrej.com,TRUE
1022,GODREJ AND BOYCE MFG CO LTD,vvinay@godrej.com,TRUE
1023,GODREJ AND BOYCE MFG CO LTD,moksha@godrej.com,TRUE
1024,GRANT THORNTON BHARAT LLP,sindhu.vethody@in.gt.com,FALSE
1025,GRANT THORNTON BHARAT LLP,Akshay.Garkel@in.gt.com,FALSE
1026,GREEN AIR COOLING SOLUTIONS,greenaircs@gmail.com,TRUE
1027,GREEN AIR COOLING SOLUTIONS,parameshms37@gmail.com,FALSE
1028,GREEN AIR COOLING SOLUTIONS,project@greenaircooling.in,TRUE
1029,GREENLINE ENERGY EQUIPMENTS,ljain@geeplglobal.com,FALSE
1030,GREENLINE ENERGY EQUIPMENTS,info@geeplglobal.com,FALSE
1031,Hach OTT India Private Limited,KREDDY@HACH.COM,TRUE
1032,Hach OTT India Private Limited,mohanraj.elumalai@hach.com,TRUE
1033,Hach OTT India Private Limited,m.priya@hach.com,TRUE
1034,Hach OTT India Private Limited,IndiaCS@hach.com,TRUE
1035,HAMPTON RESEARCH CORP.,girish640@yahoo.co.in,FALSE
1036,HAMPTON RESEARCH CORP.,kevin@hrmail.com,FALSE
1037,HANNA EQUIPMENTS (INDIA) PVT. LTD,india@hannainst.com,TRUE
1038,HANNA EQUIPMENTS (INDIA) PVT. LTD,fayaz@hannainst.in,TRUE
1039,HANNA EQUIPMENTS (INDIA) PVT. LTD,sales@hannainst.in,TRUE
1040,Hansen & Rosenthal GmbH & Co. KG,Inga.Klemmer@hur.com,FALSE
1041,Hansen & Rosenthal GmbH & Co. KG,Anne.Dubois@hur.com,FALSE
1042,HARVARD APPARATUS INC,jagadesh@marsap.com,FALSE
1043,HARVARD APPARATUS INC,orderprocessing@marsap.com,FALSE
1044,HBL ENGINEERING LIMITED,KRISHNAK@HBL.IN,TRUE
1045,HBL ENGINEERING LIMITED,SSHEKAR@HBL.IN,TRUE
1046,HEAT PROCESS INSTRUMENTS,contact@heatprocess.in,TRUE
1047,HEAT PROCESS INSTRUMENTS,hpigks@outlook.com,FALSE
1048,HECTOR & STREAK CONSULTING PVT LTD,hr24@hectorandstreak.com,TRUE
1049,HECTOR & STREAK CONSULTING PVT LTD,accts@hectorandstreak.com,TRUE
1050,HECTOR & STREAK CONSULTING PVT LTD,accts2@hectorandstreak.com,TRUE
1051,HECTOR & STREAK CONSULTING PVT LTD,hr19@hectorandstreak.com,TRUE
1052,HECTOR & STREAK CONSULTING PVT LTD,hr12@hectorandstreak.com,TRUE
1053,HEIDELBERG PROMINENT FLUID,prominent@hpfcindia.com,TRUE
1054,HEIDELBERG PROMINENT FLUID,admin@hpfcindia.com,FALSE
1055,HEIDELBERG PROMINENT FLUID,pgt@hpfcindia.com,FALSE
1056,HEIDELBERG PROMINENT FLUID,production@hpfcindia.com,FALSE
1057,HEIDOLPH INSTRUMENTS GMBH & CO. KG,venkat@inkarp.co.in,TRUE
1058,HEIDOLPH INSTRUMENTS GMBH & CO. KG,salesbglr@inkarp.co.in,TRUE
1059,HEIDOLPH INSTRUMENTS GMBH & CO. KG,msrinivas@inkarp.co.in,TRUE
1060,HEL LTD,NishamKA@helgroup.com,TRUE
1061,HEL LTD,knisham@helindia.com,TRUE
1062,HELIX BIOSTRUCTURES LLC,JCARTER@HELIXBIOSTRUCTURES.COM,TRUE
1063,HELIX BIOSTRUCTURES LLC,helixscientific@gmail.com,TRUE
1064,HEWLETT PACKARD ENTERPRISE,cc-sa-coe-collections-in@hpe.com,FALSE
1065,HEWLETT PACKARD ENTERPRISE,osman.sharieff@hpe.com,FALSE
1066,HICARE SERVICES PVT LTD.,Hicare.payadvice@hicare.in,TRUE
1067,HICARE SERVICES PVT LTD.,rahul.kumar@hicare.in,TRUE
1068,HICARE SERVICES PVT LTD.,ashok.muneppa@in.issworld.com,FALSE
1069,HINDMED,govind@hindmed.com,TRUE
1070,HINDMED,accounts@hindagencies.in,FALSE
1071,HINDUSTAN HYDRAULICS & PNEUMATICS,HHP@HINDUSTANHYDRAULIC.IN,TRUE
1072,HINDUSTAN HYDRAULICS & PNEUMATICS,rizwan@euronics.co.in,FALSE
1073,HINDUSTAN PLATINUM PVT LTD,info@hp.co.in,FALSE
1074,HINDUSTAN PLATINUM PVT LTD,dhanashree.vardam@hp.co.in,FALSE
